music_ID,tempo,total_beats,average_beats,chroma_stft_mean,chroma_stft_std,chroma_stft_var,chroma_cq_mean,chroma_cq_std,chroma_cq_var,chroma_cens_mean,chroma_cens_std,chroma_cens_var,melspectrogram_mean,melspectrogram_std,melspectrogram_var,cent_mean,cent_std,cent_var,spec_bw_mean,spec_bw_std,spec_bw_var,contrast_mean,contrast_std,contrast_var,rolloff_mean,rolloff_std,rolloff_var,poly_mean,poly_std,poly_var,tonnetz_mean,tonnetz_std,tonnetz_var,zcr_mean,zcr_std,zcr_var,harm_mean,harm_std,harm_var,perc_mean,perc_std,perc_var,frame_mean,frame_std,frame_var,meanMFCC[0],stdMFCC[0],medianMFCC[0],kurtMFCC[0],skewMFCC[0],meanMFCC[1],stdMFCC[1],medianMFCC[1],kurtMFCC[1],skewMFCC[1],meanMFCC[2],stdMFCC[2],medianMFCC[2],kurtMFCC[2],skewMFCC[2],meanMFCC[3],stdMFCC[3],medianMFCC[3],kurtMFCC[3],skewMFCC[3],meanMFCC[4],stdMFCC[4],medianMFCC[4],kurtMFCC[4],skewMFCC[4],meanMFCC[5],stdMFCC[5],medianMFCC[5],kurtMFCC[5],skewMFCC[5],meanMFCC[6],stdMFCC[6],medianMFCC[6],kurtMFCC[6],skewMFCC[6],meanMFCC[7],stdMFCC[7],medianMFCC[7],kurtMFCC[7],skewMFCC[7],meanMFCC[8],stdMFCC[8],medianMFCC[8],kurtMFCC[8],skewMFCC[8],meanMFCC[9],stdMFCC[9],medianMFCC[9],kurtMFCC[9],skewMFCC[9],meanMFCC[10],stdMFCC[10],medianMFCC[10],kurtMFCC[10],skewMFCC[10],meanMFCC[11],stdMFCC[11],medianMFCC[11],kurtMFCC[11],skewMFCC[11],mfcc_delta_mean,mfcc_delta_std,mfcc_delta_var
58,0.47368421052631576,0.26851985078889895,0.5434670217355897,0.54476655,0.5439932,0.5001842,0.26401758286744487,0.7778634298986772,0.7391730974571622,0.3663304298423336,0.787801460378799,0.6855924460005443,0.28063777,0.4105522,0.17298841,0.33178978295120304,0.38837236593348057,0.21747335318966476,0.4213269795463916,0.3747620568494897,0.19502970193369062,0.3985742798965229,0.2277641171595598,0.1470739289812775,0.37216992730416926,0.4495276216349336,0.2782746297099832,0.41804640905673746,0.452245014363767,0.23159848503738217,0.6220016028758097,0.4280274556531543,0.2774729164870301,0.21197352071215372,0.17901075358954147,0.0600185834179725,0.83219355,0.34383884,0.1373558,0.4734973,0.57558376,0.34844798,0.020924008160292478,0.04929753241931532,0.007386455334516323,0.6689848,0.09154426,0.66299725,0.14601460114880976,0.6813605849042182,0.62120515,0.4614107,0.6335254,0.07823835794353995,0.47132819703307255,0.42379853,0.34480384,0.37317923,0.13339263291505957,0.7453502336685182,0.7048515,0.22989225,0.710184,0.16775881106391016,0.6134857466618631,0.6640494,0.361026,0.6624627,0.12079423163927551,0.643444761147283,0.53829634,0.42233425,0.51791805,0.08990190243851813,0.6936296335983757,0.61530423,0.3381432,0.6509557,0.16729488839179313,0.6470383059606747,0.7828628,0.25872704,0.7829954,0.1250489265384834,0.7419352920613744,0.45763037,0.46409377,0.47975114,0.13377426251201588,0.5105540563268943,0.6487103,0.6352036,0.5952682,0.11029699256897592,0.43901211839191573,0.58447236,0.41512853,0.6223667,0.10530378962470098,0.5223697858941048,0.5895178,0.2708747,0.57801986,0.22824015904863557,0.6030445792953149,0.31666595,0.34774643,0.1930736
59,0.515235457063712,0.06596384830634233,0.19599219821875974,0.52423483,0.70253617,0.66562974,0.3999843373071513,0.6386699478026958,0.5869974315858589,0.6060485634624938,0.5947213377579552,0.44735534042335406,0.32263362,0.3689256,0.14037314,0.3819261597986503,0.32375765140156704,0.1662409751438011,0.5188837018427184,0.36767081816080727,0.1893394623543323,0.45527888798200183,0.18376998906339956,0.11495665598335249,0.44258002933619467,0.42030769825186143,0.251686903883491,0.42891575635168994,0.4887465994120826,0.26618156729660225,0.4260014974366162,0.3581174104496617,0.21675690955887217,0.21312978982627173,0.1954361391543153,0.0681247691916283,0.83305854,0.46501938,0.2373377,0.4943805,0.4752526,0.24337442,0.05573253474665263,0.12760946424879888,0.028056808435419574,0.67233026,0.19536847,0.6862471,0.08372987345358747,0.678802016470708,0.5383883,0.40501976,0.5280014,0.16213965275277975,0.5362647880500789,0.39703315,0.41185385,0.3606624,0.09711651302712782,0.5884333708825868,0.6104618,0.5287519,0.64169955,0.1780694260667043,0.5163283327609879,0.59390193,0.53748137,0.6042387,0.1985535330222552,0.5486163415770199,0.37429282,0.68456304,0.38934222,0.10020021671886858,0.5561377809102376,0.5843599,0.37046832,0.63544375,0.1640909891654642,0.527992282405773,0.6060856,0.55523074,0.63107264,0.11772245205063105,0.552688379033487,0.50119406,0.51662254,0.5282004,0.1019883125134918,0.5100614730800187,0.6550159,0.5205463,0.63253087,0.09330211793694614,0.33077720357923923,0.6102192,0.6780223,0.67970616,0.16328751811105727,0.3425957898704847,0.5549921,0.32487395,0.5364978,0.1714781983612565,0.5778793851649643,0.5172856,0.40916637,0.24431212
60,0.19354838709677422,0.09264918425681146,0.35187343045692937,0.21875173,0.6583536,0.61863136,0.4048222821417859,0.5430700053802583,0.48750715338057243,0.6002041293045797,0.6001843868205753,0.4534694025802155,0.25632054,0.14551336,0.023453,0.32053736935911575,0.29306858349674364,0.14401216506938586,0.47447815560419443,0.3301480283245571,0.16051404000641428,0.6020100749644325,0.1700776400937312,0.10532311351399665,0.3968097873976768,0.39855456036684755,0.23266071561708943,0.4226321968712244,0.48657726123541417,0.26405990969084986,0.5401352863401598,0.2899227324471374,0.16332237777259515,0.2393519434149025,0.19062871057103317,0.06570700623294529,0.8301819,0.44193685,0.21622077,0.47512522,0.31148928,0.112082966,0.028780234272521243,0.0531168080821031,0.008140127870016793,0.6357505,0.22838904,0.6421773,0.04378055146351775,0.7671000848326481,0.59311384,0.4323689,0.56128615,0.12936380596463357,0.5923470020511333,0.54297423,0.25024733,0.5019764,0.23045139896770436,0.7738029644188678,0.57379615,0.346371,0.5668373,0.12867730113330908,0.7595953139650687,0.3372172,0.4643224,0.33551165,0.08201195985945095,0.7669850938747534,0.24819596,0.34547648,0.2278407,0.08106940733160264,0.7128824480297066,0.41146418,0.4818814,0.45325023,0.10796337466326,0.6881597473147858,0.28688127,0.40823835,0.31294605,0.06504819321487958,0.6992542413171787,0.17583477,0.7346759,0.15279137,0.02218284940676045,0.6837443787619051,0.46553916,0.74216354,0.4271808,0.05253347584634778,0.4565893942447656,0.21489632,0.57844377,0.24197268,0.0778723255314789,0.646300687038133,0.43840668,0.48361683,0.40168846,0.18995964999383652,0.770908540972192,0.1769373,0.21988437,0.10291066
61,0.6130030959752322,0.06383134077384468,0.15672219290447814,0.6100948,0.549246,0.50552356,0.5068463877332378,0.6974168518653576,0.6501652844443179,0.6296149912570982,0.5722102133367676,0.42254666243751043,0.51628286,0.3828563,0.1509094,0.3285816451764763,0.5937249202021966,0.4201809230661415,0.5517335160471336,0.6129219010115071,0.4309396367035226,0.2671983967529062,0.20842004051333515,0.13273331570664715,0.43264742147996943,0.7665870565759881,0.6427551182897259,0.45834487132653084,0.5019933521822039,0.27931906045282906,0.48701266653407205,0.3265495700405411,0.191310618650794,0.12502559238268945,0.25803439849204896,0.10302316485523969,0.8326383,0.62100226,0.40560073,0.5100492,0.5562691,0.32676536,0.022051882206107494,0.05465588947764963,0.008451215627800903,0.5936816,0.28294367,0.59589154,0.031851535401895475,0.8203281337948354,0.55010206,0.7523591,0.5192837,0.08003552646963649,0.5186807468732387,0.794638,0.7618,0.8057611,0.05629848773274794,0.48985990151531045,0.70720106,0.36969948,0.7017137,0.26755535988713247,0.6683532354084116,0.7440491,0.38169888,0.72419536,0.11456211356613062,0.6878294537207558,0.6340357,0.5778501,0.6901593,0.12627426299720862,0.4342000938875288,0.61536914,0.4793363,0.6297862,0.06387384906636068,0.6129823582515491,0.64579886,0.6139164,0.7086367,0.17221738042811915,0.44396033830707166,0.57950634,0.45836195,0.5845518,0.16552322036646697,0.5204777472449806,0.78565466,0.57128227,0.7537917,0.11414487928238809,0.36086523950869637,0.557136,0.82042444,0.611223,0.1693145908297683,0.378081811486573,0.7139612,0.44428772,0.7205743,0.29688179462947756,0.44050536657797,0.3546981,0.70061165,0.557575
63,0.5614035087719298,0.07269638719292858,0.19043458686330006,0.624091,0.512292,0.46816808,0.4405610049156621,0.67303654551118,0.6237626492014742,0.6263477509179012,0.5753786079272613,0.4260009626895596,0.3165746,0.30444258,0.09656632,0.4465314818728356,0.6018903205683391,0.4294954935026338,0.573207708166659,0.4034985582481973,0.2188785313047759,0.3165047116780577,0.12377202002869779,0.07401835913125869,0.49405360307780877,0.5857874111869642,0.41786464429825004,0.4258666033039571,0.46866699165832165,0.24686362317321286,0.5373273693313475,0.37838793508533963,0.2337428239576097,0.27053252712065073,0.5637765363341799,0.36465519245817996,0.8313749,0.47667655,0.24837285,0.49852782,0.4700983,0.23848198,0.02345200171125718,0.0666500037757434,0.01102068675088583,0.6861623,0.17237298,0.69023645,0.13939966569134926,0.6480082784593327,0.5062204,0.6154056,0.5312251,0.10500336272596154,0.45442229619472396,0.49320313,0.457312,0.43368214,0.1266820853231497,0.7335835013254096,0.572257,0.36527458,0.5860239,0.210314968530117,0.6254983008408329,0.64009386,0.5719732,0.61496955,0.15422058649821752,0.7648149681419651,0.39786538,0.41792962,0.37384966,0.12715293389157858,0.6103536539248894,0.56461185,0.4256217,0.61475253,0.09831125665691785,0.543498405397848,0.57651985,0.37797812,0.602764,0.13295791585625794,0.5700667862049498,0.45497784,0.5720224,0.4777856,0.1397370610183354,0.4973937273123787,0.6709772,0.5665054,0.63622326,0.09395517479142561,0.37995216995405046,0.54630816,0.5629258,0.59081423,0.1351179116143522,0.5117516472875225,0.61238164,0.43710712,0.59283125,0.16041413628074716,0.622533293114287,0.5611651,0.46276084,0.29322588
65,0.26900584795321636,0.02598738534819145,0.14149051662530066,0.27836975,0.55899984,0.51546377,0.46745604084190157,0.5540276076108795,0.49870298927504964,0.6413680750356596,0.5606814617300765,0.41008119019910283,0.13242824,0.068605185,0.005877789,0.4436724228329073,0.4326624772940931,0.25606077944005967,0.51028292958062,0.2794674212673537,0.12500951812252825,0.546921251676366,0.14862901215771407,0.09057825564465659,0.44757422749993825,0.4037218903883836,0.23712096189834267,0.35227904409225114,0.4016091592875951,0.1875540887182515,0.5103114082466039,0.4036760160588092,0.25564174556922403,0.36434637465036446,0.39844725311444634,0.2043826416084563,0.8312875,0.27450836,0.092241816,0.47255024,0.30960402,0.11086188,0.10181980179116301,0.12325818418782565,0.026620501860795766,0.6175323,0.56762975,0.69332534,0.0946409916942146,0.5685695766619522,0.4854761,0.5312638,0.5435659,0.3165734626299802,0.3197379141688267,0.3881286,0.2887029,0.33803117,0.21397001076600455,0.7177785735201917,0.62885666,0.23696452,0.6305769,0.18466091391835182,0.7191502759104591,0.6712201,0.2108045,0.6863952,0.25104711439050537,0.5344603439837775,0.36809096,0.41872275,0.40113187,0.20220514126500022,0.38740284733882924,0.63982105,0.24740602,0.6700213,0.16265329770605177,0.5422591336073268,0.66343355,0.25992823,0.7001026,0.12247744220089445,0.5113031300597604,0.33281505,0.47102544,0.36441687,0.11246174502877705,0.46773154245775067,0.7358686,0.50151,0.70550877,0.06270548988100515,0.4065780169456294,0.31615502,0.5625508,0.38336164,0.16931873727498176,0.3734934238265403,0.4596594,0.275159,0.42387894,0.28796875657780396,0.8641012856164033,0.5189129,0.32864013,0.17818362
66,0.17763157894736842,0.020897714802351128,0.12678936033402566,0.31962624,0.52654696,0.48252052,0.6582265694772801,0.3497921328303278,0.29886592914717536,0.804831900242685,0.37334689263316106,0.2303028528872666,0.32457864,0.14889516,0.024492363,0.6339737992172557,0.09007787476478823,0.031108504434401787,0.6960424773187774,0.08388725160370905,0.02493909649411085,0.17220303942544593,0.12110026310399588,0.0722721584202756,0.7069728158254672,0.0785487613483081,0.028457963118883708,0.7147439901991147,0.7403020141957646,0.5690583603397296,0.5621145073826425,0.18656942408825586,0.09324227319231386,0.49693224337942715,0.15547016678253817,0.049162678811244635,0.833021,0.44874057,0.2223438,0.503947,0.4793437,0.2472928,0.04266475269858892,0.12050986572684845,0.02573076270328037,0.9042742,0.12175086,0.9193975,0.4069140553307038,0.35635436066180554,0.35053605,0.059052147,0.33754238,0.19780943347777094,0.5123883907166183,0.45005804,0.094772026,0.42209518,0.2623713339465023,0.4621848820945186,0.6369355,0.09084129,0.6562758,0.32685229290522033,0.384621361264262,0.38857302,0.13118751,0.3995706,0.1692709942625227,0.6160046249003285,0.4352808,0.100494534,0.4352475,0.15493308742252662,0.5128191222100101,0.49605575,0.10827935,0.54286253,0.14248540283485694,0.5535150198429845,0.6047651,0.05425811,0.62608004,0.13917082836199524,0.5753622622235368,0.51883286,0.14752598,0.51727825,0.13798132192922238,0.5985504224208184,0.63775796,0.22377154,0.6158678,0.3001874735659149,0.1771248413969652,0.6627177,0.14781179,0.6927032,0.13763427104557194,0.5412051019218602,0.5773542,0.21009284,0.58818465,0.6348201907403321,0.27748463895691095,0.6007253,0.08243676,0.030855514
67,0.43609022556390975,0.0839194328775537,0.23979212115948498,0.4055686,0.7486728,0.71544266,0.4092031616406554,0.6061819754263539,0.5527282900285596,0.5786319044393802,0.6199580676676799,0.4759045520636746,0.33368254,0.35431382,0.12973122,0.5290792788460816,0.3078534685800173,0.1545520294004224,0.5246016224340637,0.1777279823997179,0.06563029657894262,0.2324035430661017,0.18832507633486184,0.1181996157355684,0.5337049397237342,0.24444139693611666,0.1166242364353146,0.5172317971754385,0.5935292343884219,0.3786430946584844,0.4563530755381217,0.32537743050522633,0.1903893768236146,0.4253745234617445,0.4117515250801192,0.21564239098299212,0.83152694,0.49370742,0.26494208,0.47532055,0.46102688,0.22999151,0.04215915398839597,0.08922170828936221,0.0165538727607397,0.7466858,0.3161287,0.7718613,0.12523705144323066,0.5852269126638453,0.33494842,0.3759778,0.35397425,0.1689510587244517,0.4249772003829691,0.27428874,0.38427794,0.24736957,0.16346216600120927,0.4585804860690923,0.60361063,0.26467174,0.6387077,0.13369701396159678,0.4545726290731054,0.5037602,0.29016134,0.5233,0.25191567665557635,0.45204581967230495,0.6018512,0.23168895,0.6250379,0.15898793487360283,0.4176573568237044,0.66590095,0.22920802,0.70479405,0.29296012650384196,0.408177437939691,0.6461558,0.22705325,0.68404704,0.17489448315207207,0.443440390694496,0.65309846,0.2770581,0.6670498,0.09751274543173981,0.5478440195873028,0.69801927,0.3954012,0.6736342,0.09396999076681439,0.3320665243995405,0.53922856,0.33440584,0.592558,0.29399004606280166,0.35032528796419643,0.5592739,0.20860907,0.56663954,0.29218922543831277,0.43763392015223274,0.29850057,0.3373778,0.18493131
68,0.3707093821510298,0.05426619621216839,0.19767351753136783,0.5223147,0.70876074,0.6723066,0.32181682121522087,0.7618842839533021,0.7212627685543485,0.49761395481516796,0.6892564746736859,0.5583042228273661,0.5239854,0.5510818,0.30822524,0.5981316502994071,0.5848925276126493,0.4102135029912815,0.7338011885299182,0.38643176513941613,0.20456178835872543,0.5480756228175466,0.27230962445628465,0.1814030970864013,0.7027377681166352,0.48248208941843923,0.3096784701342214,0.4763416788693548,0.5506040978158757,0.3302071779237995,0.453045553174537,0.43907038621071265,0.2876133133628538,0.2548123070765048,0.45060196330575963,0.2501630781486911,0.8311476,0.6387192,0.42752895,0.4543005,0.54361904,0.31294042,0.04877082942938061,0.09590516159832742,0.018367090867148047,0.69369197,0.24315864,0.70495206,0.0762446654369976,0.7091258313494365,0.2850433,0.5092027,0.28541636,0.10968144780440164,0.5733054809745709,0.5947162,0.5458037,0.5411809,0.0869394146544539,0.600224615418799,0.6797452,0.37457886,0.7067486,0.3352794891899467,0.35078644339750065,0.60844404,0.45853087,0.6498331,0.32088791223080737,0.3615465245041263,0.6419561,0.56081474,0.6827786,0.1833933652294366,0.3681562186918438,0.7657365,0.53789085,0.8034268,0.25557232992165063,0.3751151994644761,0.8463236,0.519451,0.8918635,0.16545811816146644,0.45571413842984004,0.43821386,0.91306037,0.5094832,0.09272038905812416,0.4509799276827243,0.8503496,0.80918884,0.7943678,0.14517661216490307,0.46077154381055174,0.61090696,0.81755567,0.6954647,0.19452063439577977,0.346197613235993,0.56559825,0.52323484,0.5718684,0.3124859923923645,0.5600931489295782,0.4218495,0.46286362,0.29332343
69,0.6710526315789473,0.01829274840061935,0.023468355557528547,0.41857105,0.49227777,0.4481375,0.6494793005302072,0.38455882938873953,0.3315646248242202,0.8517141487997503,0.30649332582775873,0.17653572209317175,0.28863424,0.15935816,0.027850268,0.5095133570523512,0.21163206541811802,0.09159522478355123,0.5870198066389277,0.14041980237533336,0.047834918861526896,0.2313301527560195,0.09321048865085498,0.05443505007535556,0.5600948269716303,0.1915867056797436,0.08439897655631379,0.6284153448875162,0.6749361315014493,0.4795164275565164,0.5733248766768463,0.1498175490415885,0.07148867782846229,0.4330656110085422,0.25526342740768304,0.10134412949783524,0.82995695,0.39988372,0.18025553,0.47514632,0.5022357,0.26979277,0.031191551198056822,0.0693071021321375,0.011624723634187028,0.83232486,0.19236463,0.8511932,0.2485777500124527,0.4621231704517958,0.4282609,0.20643182,0.41781214,0.4662863255721376,0.32297397776587583,0.41436815,0.14522813,0.38653082,0.24250468374916412,0.505189494768799,0.68275857,0.13115698,0.682622,0.12967209191557563,0.6238989729287057,0.54007024,0.13425848,0.5433501,0.13230520224829403,0.7093403058639928,0.5414707,0.12062761,0.55078506,0.14494568093654317,0.4706787002365234,0.5819582,0.12233044,0.6150486,0.12296895348152002,0.6267122130776229,0.67261046,0.085412525,0.6870502,0.16934252841166728,0.5544363612057835,0.5412829,0.14299387,0.5414779,0.08953271554430998,0.5998944761084647,0.5945639,0.18307325,0.54481846,0.10505583049493779,0.46649074355423875,0.5845784,0.20480008,0.6090964,0.16379979754316917,0.5142460801002732,0.44018894,0.12266298,0.43902066,0.1321176571856588,0.5974528520769011,0.87460893,0.16418245,0.07060459
70,0.47368421052631576,0.059935702642977866,0.17919806165885813,0.38601968,0.59033746,0.54762775,0.49110337109022545,0.4802508833741781,0.4243599995309569,0.7290274636350978,0.4673595093596239,0.3151592860492975,0.22908083,0.1440439,0.023008374,0.39883013723177707,0.3576200308191591,0.1923409227517999,0.46691080246225114,0.23587525029828033,0.09762307746407844,0.33231981455421256,0.137735096578682,0.08325087215102153,0.4222977272640142,0.3169512805272541,0.16712415567098485,0.4928528600150064,0.5340709017420563,0.3124270319839885,0.4090606795898605,0.30415915653488995,0.1740050558148224,0.3416664186880909,0.35031613286070773,0.16604215268744785,0.8322175,0.36675796,0.15420446,0.47803846,0.3904935,0.16919562,0.06747798170651939,0.1151686737397183,0.02404024647679571,0.73871756,0.20235023,0.74874526,0.17156994520204596,0.5711435724220404,0.53282136,0.41749403,0.5434285,0.2860723358692674,0.38799769037145265,0.4300344,0.24501674,0.40521145,0.1600524241211709,0.590814568154697,0.72213334,0.30349374,0.73442703,0.13578075078476676,0.5044207861931554,0.46212107,0.20848407,0.48379573,0.22712199688725537,0.5574008249980488,0.338869,0.36514145,0.37359005,0.19537813730095288,0.3763572485169593,0.51528764,0.19083841,0.5527904,0.33119428184632543,0.6592972132194921,0.59659725,0.13159664,0.61962795,0.0843516176937916,0.6169929155608647,0.37786034,0.37131268,0.4005901,0.1798182875916303,0.40826232299886317,0.5227503,0.3902506,0.5036809,0.14290013236741816,0.3071762907156225,0.5434317,0.34677908,0.5912057,0.12835747194714794,0.4597830924289232,0.41983172,0.28895643,0.43113744,0.26686714522516297,0.37911836337910465,0.6852597,0.24512213,0.11894107
71,0.6130030959752322,0.07326978045695363,0.17100383059001315,0.36841598,0.54520327,0.5014134,0.5711275599958807,0.4607912734639769,0.4051572840950223,0.7297793620548211,0.46649550586453437,0.3143302241268902,0.32588917,0.17982875,0.03504155,0.4618448484998787,0.2955609250459872,0.14576686599368502,0.5548412239354574,0.2670324469628602,0.11690015654940956,0.29085339046685116,0.15720811805267376,0.09642531021215901,0.5279790870095619,0.2717830480308501,0.13481180317266422,0.6292641896860891,0.6846994847817547,0.4924072905927335,0.4091166238145953,0.22790455826221184,0.11969364960346607,0.3706947056128551,0.26912002975909016,0.10986473577277353,0.8319307,0.44828036,0.22192691,0.46988744,0.46242693,0.23129192,0.12173261253106957,0.11836348718991539,0.02504529013486332,0.8147474,0.24795923,0.8559805,0.10411316033217402,0.6131760222519406,0.4767306,0.43365884,0.45515603,0.4682504823506364,0.7655640507167251,0.45878735,0.164003,0.4348587,0.30149141035344107,0.516466500453445,0.7009783,0.11081715,0.7084655,0.16044740066825605,0.5399607227679575,0.50433296,0.09262131,0.5058493,0.35233788057418514,0.8521423383655192,0.41456136,0.19025867,0.434455,0.3411738247410256,0.28678684638729385,0.537438,0.12685964,0.5794065,0.29816443788439834,0.4622767203619371,0.6088805,0.15270142,0.63636,0.14558121985468772,0.5010220569329701,0.41229627,0.14957663,0.43452027,0.17749648818823408,0.39990184746947016,0.45336783,0.16309619,0.4108397,0.10356543811974697,0.535232047922714,0.5380602,0.17700583,0.5678576,0.149977956583523,0.5663903911879744,0.5520265,0.18862115,0.5616269,0.40737129240878883,0.33870888307574354,0.5639895,0.15874718,0.067678824
72,0.40191387559808617,0.016856043930084677,0.059630816062774504,0.39366215,0.44050613,0.39698038,0.5939322220509278,0.4014519203313844,0.34764828422773636,0.7592115062451934,0.4316763992623652,0.2816788978497707,0.35081282,0.1630995,0.029103154,0.456834678931465,0.1540575140849847,0.06029529941892947,0.5437703394770856,0.17878808828080797,0.0661671488010199,0.2867377042540184,0.12441747359582127,0.07444119543396933,0.5133846229756063,0.18238004763895632,0.07918114976798363,0.6985666686538888,0.7199448439948236,0.5403558274889899,0.4512131240643534,0.19403431879060787,0.09786375907192446,0.389718871871095,0.13119099649197796,0.03890620410677323,0.8330623,0.46583053,0.23809756,0.47591963,0.47831842,0.24630788,0.04943199697347905,0.07857386325470099,0.013830142623348321,0.8565225,0.11446284,0.86667365,0.3636567598876519,0.4055250889141246,0.4751574,0.17836927,0.45947203,0.1738916169832859,0.48725397587226993,0.42725,0.19091877,0.4070278,0.19628955471177423,0.5111577108395581,0.7853892,0.15411182,0.7844828,0.07591015242168234,0.6500517964813932,0.5145687,0.13112873,0.50709105,0.18178000788586152,0.7309138449244789,0.46189755,0.19072573,0.4781231,0.060699720570281425,0.5690498385191161,0.57863253,0.12602401,0.5972853,0.16871719594358345,0.7790818504813517,0.6597169,0.08233264,0.6683555,0.18234774998281778,0.5753618210291265,0.53273624,0.08839737,0.5270811,0.10454865915094552,0.7501124012373659,0.55655074,0.19051275,0.513611,0.09829801944118538,0.4934488465155733,0.5740443,0.1828224,0.5997444,0.14846056360206755,0.657538087474403,0.6050978,0.13468567,0.57975125,0.2605499838304682,0.775611508331698,0.7122654,0.1429098,0.05938345
73,0.6130030959752322,0.018992846543211733,0.03850616684140695,0.36624822,0.51495665,0.47084534,0.5366743885411979,0.47921239582850694,0.42333093801818994,0.6880338070429962,0.5127296738455454,0.3599771322031909,0.26946878,0.14758866,0.024088167,0.4539854120453955,0.208128593521999,0.0895543002644977,0.5512029120181304,0.19976066775427773,0.07714239349513169,0.24133315860736088,0.09851765785584808,0.05777430654801762,0.5180993338293998,0.23986168645522699,0.11367900294764789,0.5794936436114694,0.6203133108197171,0.41052878706661766,0.5070097674643137,0.23540917117267565,0.12472143464634713,0.34266468468841593,0.15659551593414098,0.049661217758332245,0.8322838,0.39322382,0.17485672,0.47508743,0.43107074,0.20304078,0.02629113293003292,0.04532674730249467,0.006630546381996559,0.80695736,0.21114568,0.8263123,0.2798309927273353,0.4404741457198794,0.48732558,0.2277511,0.47309136,0.17506156786765104,0.4983076822121459,0.45204476,0.14989744,0.42414612,0.09969383129566507,0.5694522488794845,0.7515794,0.10756288,0.74242884,0.1465216443617731,0.7520778999186106,0.45338428,0.117220476,0.4529114,0.11209433599049178,0.7612356179927646,0.4319224,0.10921053,0.434277,0.12045277251839352,0.5787584642076267,0.5502527,0.050126888,0.5844708,0.15319215151368842,0.6271280230927363,0.6795223,0.023455199,0.68233,0.201335242134714,0.6511087646698897,0.5548601,0.10652625,0.5513458,0.11048043029565505,0.6571714763799992,0.5264457,0.21204625,0.488256,0.08348635373832876,0.3990853994655241,0.5583268,0.14860475,0.58610046,0.1565640429987054,0.6090653252092535,0.5211319,0.036462095,0.49863267,0.1670735126443729,0.6948804337291887,0.7047133,0.18620777,0.082873054
74,0.34210526315789475,0.03510798906472472,0.13357362437209488,0.38166842,0.50474745,0.46060067,0.875264000491802,0.13529061991203106,0.10909571042858783,0.9323854600403076,0.1666104785988816,0.08171581816314671,0.26644227,0.15855275,0.027584156,0.714276547890429,0.17450384793133036,0.07086461377436391,0.6828684928614739,0.11058366539189086,0.03514023851652556,0.24434944855698074,0.1736268147949505,0.10780369532746772,0.7330661129219984,0.11411762878570307,0.04415356100704183,0.6247995570113237,0.6654602782195255,0.46716754353869056,0.5296571898886805,0.0761730988281257,0.03289788006407811,0.5873658093502027,0.2464322161594952,0.09607592588705935,0.8320675,0.42631537,0.20248288,0.47401103,0.3971182,0.17451209,0.01007308199538244,0.023595334636975093,0.0029930678601471244,0.87763417,0.1495594,0.90512365,0.2583020094821598,0.5010761552990286,0.25557336,0.13585378,0.24699822,0.2987147624017295,0.6490676368649347,0.3325349,0.21060185,0.327724,0.39697539000388193,0.16782874308478413,0.53322625,0.34690347,0.5991915,0.38412673966103955,0.131220037284107,0.32735065,0.21364076,0.368417,0.378976014970006,0.3419457679849746,0.5967867,0.12892902,0.60416526,0.21861315904501483,0.4473694232946479,0.58216137,0.23985112,0.6421912,0.22043756510788148,0.3747096981846583,0.78212994,0.09184965,0.79497755,0.16624783040882188,0.5763403300683677,0.655053,0.15308142,0.6642856,0.13213881259540108,0.5101871043096984,0.62535495,0.28028446,0.60933244,0.1499914409136605,0.2496205505768257,0.68048155,0.1423132,0.6933673,0.20088476279725395,0.7291739864081495,0.6749062,0.11988654,0.66928965,0.22868161569896245,0.5717750972174191,0.42489994,0.11540416,0.04578941
75,0.291497975708502,0.020034403595841504,0.09276577123034886,0.3752607,0.45043546,0.40671867,0.8522399226540132,0.09933294614666391,0.07930037755511288,0.9131750948694167,0.20375251067727856,0.10455949979589205,0.336965,0.13588148,0.02061578,0.6479785419062045,0.061955155385339425,0.020142746810408316,0.644112048947386,0.05445060183714588,0.014958319617209835,0.16136498312646477,0.16637322105653457,0.10274635569085241,0.679265666800178,0.03450170322008577,0.011448127268400856,0.8146316403333779,0.8249997077363174,0.6964030911652896,0.5230385194987553,0.08024280103400716,0.03485634005561719,0.5502815919017454,0.11730824879050675,0.03347053719553296,0.8316857,0.47828627,0.24991623,0.46284536,0.48568857,0.2534314,0.04810966188528214,0.08400215261204315,0.015193367820663915,0.94725126,0.123825,0.9586167,0.6413627170098836,0.17303007121262773,0.3177592,0.04139032,0.30535915,0.38778191820978386,0.5061307669584585,0.34082833,0.0,0.3085613,0.145312815447474,0.5198246016766584,0.6189857,0.029612739,0.62477344,0.12978415215816055,0.6571989066341438,0.37861538,0.06411239,0.38230062,0.19752468352481373,0.8260081377001369,0.5390487,0.06305633,0.53640044,0.12154538883408887,0.670865018246796,0.52609277,0.097590536,0.56125575,0.12279091800686621,0.6570041511893838,0.6937234,0.05285677,0.6920973,0.08862288431983617,0.8360044579887563,0.64994997,0.060592696,0.645896,0.06774890674398222,0.6888791909005146,0.5469379,0.12678343,0.5119767,0.051424393064985315,0.4287833268988186,0.6628558,0.11880471,0.6806674,0.11055751459809574,0.6412291219841566,0.66898584,0.16962124,0.6446744,0.10527594172792304,0.6996436528966572,0.73296106,0.062092327,0.022379305
